Year	Chla	Secchi	DIN	PO4
1918	0.195944	8.108395051	1.509596881	0.174143258
1919	0.172753408	8.136370663	1.366353881	0.156997376
1920	0.17915485	8.128656714	1.503265429	0.174761785
1921	0.124034692	8.194563048	1.418772571	0.161644849
1922	0.242102758	8.052661182	1.390324262	0.166368215
1923	0.270391742	8.018616613	1.34009569	0.157662022
1924	0.193174683	8.111739234	1.398638357	0.171995581
1925	0.127882475	8.19001926	1.266327762	0.136813667
1926	0.17116435	8.138284146	1.681240571	0.182244452
1927	0.220184767	8.079113165	1.551462405	0.171128398
1928	0.178439683	8.129518917	1.656606881	0.172393538
1929	0.305157242	7.977003078	1.519468048	0.174769742
1930	0.179779542	8.127903513	1.484255667	0.174000032
1931	0.224928608	8.073384446	1.549606333	0.167305871
1932	0.154783183	8.157966785	1.714905762	0.180607312
1933	0.097547567	8.225400124	1.31886619	0.140694559
1934	0.172063383	8.137201639	1.513948833	0.156427914
1935	0.196353325	8.10790071	1.600121	0.160659946
1936	0.163727083	8.147230995	1.578593357	0.159082731
1937	0.1631945	8.147871059	1.844952048	0.173766484
1938	0.306528367	7.975367951	1.77777481	0.176213613
1939	0.1742972	8.134511128	1.690219905	0.174506237
1940	0.175249025	8.13336437	1.559910405	0.172025624
1941	0.366747092	7.904084547	1.706962429	0.178860957
1942	0.169999375	8.139686573	1.669311857	0.191568849
1943	0.314937992	7.965350083	1.937487786	0.227318753
1944	0.220849008	8.078310937	1.826202929	0.202793484
1945	0.32284	7.955954592	1.947923619	0.206408333
1946	0.228638842	8.068905037	1.885408238	0.195977043
1947	0.207872525	8.093986036	1.794350905	0.186765247
1948	0.194484208	8.110157944	2.08567831	0.217594118
1949	0.150941525	8.162568468	1.923298619	0.215053559
1950	0.3374875	7.938585927	1.935140952	0.224534129
1951	0.23254035	8.064195985	2.189156167	0.238537871
1952	0.230095367	8.067146872	1.767747333	0.194413032
1953	0.176893908	8.131382171	1.60531869	0.172821914
1954	0.226122225	8.07194326	1.879768476	0.193854355
1955	0.262770958	8.027774079	1.627886548	0.16788372
1956	0.301709858	7.981116406	2.094024905	0.214546043
1957	0.197080158	8.10702289	2.0481385	0.21279529
1958	0.142293258	8.172901796	2.014022952	0.20207329
1959	0.297475908	7.986172426	2.044017381	0.208453634
1960	0.27098295	8.017906672	2.163942643	0.230355204
1961	0.16288335	8.14824496	2.008352786	0.190873161
1962	0.1500331	8.163655652	2.112682643	0.199104258
1963	0.211754083	8.089296832	2.215355238	0.229981688
1964	0.276683575	8.011064919	2.169417095	0.213952355
1965	0.167882517	8.142234005	2.197225048	0.209896677
1966	0.362437017	7.909149961	2.334685714	0.214716978
1967	0.20116075	8.1020941	2.050882	0.195556312
1968	0.07723905	8.248248778	2.656934667	0.220967925
1969	0.19528565	8.109190115	2.206274976	0.179064462
1970	0.145326125	8.169282431	3.135820738	0.262008677
1971	0.151150358	8.162318487	2.359483286	0.213600774
1972	0.205514517	8.096834683	2.673976	0.255600505
1973	0.375763092	7.893507782	2.571999381	0.248801871
1974	0.263314275	8.027120836	2.772634714	0.271122
1975	0.162454892	8.148759776	2.838977071	0.245993677
1976	0.35688835	7.915679701	3.461996357	0.303100226
1977	0.241047333	8.053933765	2.825416548	0.274823925
1978	0.357013708	7.915532071	2.76578881	0.263507226
1979	0.273229775	8.015209272	2.755952357	0.286918183
1980	0.3147704	7.965549538	2.685507619	0.265192484
1981	0.357712833	7.914708825	2.975175905	0.295080624
1982	0.618549342	7.619239399	3.187517048	0.306882892
1983	0.266897925	8.022813528	3.324794238	0.297189204
1984	0.335024842	7.941501697	3.519502167	0.351878366
1985	0.282319042	8.00430826	3.587251143	0.330547441
1986	0.267841817	8.021679448	3.332870524	0.318862269
1987	0.344872558	7.929852963	3.431307095	0.334044312
1988	0.347355983	7.926919982	3.577216738	0.353098602
1989	0.340317658	7.935237273	3.715116476	0.383822129
1990	0.458605933	7.797600651	3.789165524	0.395661473
1991	0.363855333	7.907482431	3.509543643	0.364540495
1992	0.664020408	7.570166243	3.444536143	0.387226011
1993	0.451746458	7.805452015	3.542659548	0.362010108
1994	0.421755017	7.83997296	3.431078595	0.358049333
1995	0.488353308	7.763743426	3.8030445	0.414542667
1996	0.398553692	7.866890632	3.27804269	0.367990473
1997	0.576274533	7.66550562	3.345583214	0.375229731
1998	0.578004	7.663600598	3.668315738	0.413441258
1999	0.390124525	7.876714995	3.724742667	0.386004634
2000	0.485865625	7.766562831	3.958594048	0.409112957
2001	0.408196075	7.855681527	3.232855929	0.327441333
2002	0.254328492	8.037931502	3.877590524	0.389083387
2003	0.367127192	7.903638119	3.310597143	0.363153495
2004	0.491507508	7.760171777	3.85647019	0.416698505
2005	0.75755855	7.471412986	3.666571548	0.427537828
2006	0.62797875	7.609004531	3.432767762	0.405653194
2007	0.9779511	7.249687591	3.859482643	0.446166409
2008	0.692031492	7.540287219	3.3926665	0.373206452
2009	0.575042475	7.666863383	3.151557048	0.433097774
2010	0.584379717	7.656586762	2.985606095	0.396360312
2011	0.354627992	7.918342494	2.998268929	0.367222505
2012	0.661185817	7.573204679	2.986517976	0.400039022
2013	0.253915725	8.038428431	3.186930405	0.414778828
2014	0.160232158	8.151429529	3.20447219	0.463344882
2015	0.596454483	7.643342512	3.193116167	0.474215581
2016	0.3374315	7.93865221	2.73114969	0.425355774
2017	0.553760492	7.69040107	3.104212643	0.444058183
2018	0.836668175	7.390113752	3.397057595	0.474782473
2019	0.63228095	7.604345047	3.547498143	0.45993914
2020	0.701827467	7.529900355	3.781326929	0.453619624
2021	0.469905392	7.784703321	3.224771762	0.424748968
2022	0.412313242	7.85090499	3.224289262	0.401764215
2023	0.610128808	7.628405264	3.887562214	0.473683366
2024	0.4371864	7.822172007	2.826317167	0.367270237
2025	0.607712875	7.631039589	3.720065286	0.456566796
2026	0.553885733	7.690262086	3.6567505	0.461273548
2027	0.432150775	7.827971824	3.025964714	0.495096806
2028	1.40113435	6.861165833	3.315401286	0.564913204
2029	0.957114375	7.270029034	3.734086333	0.462276624
2030	0.198064183	8.1058344	3.645035595	0.431927118
2031	0.410442258	7.853074899	2.543018738	0.380587419
2032	0.171818208	8.137496868	3.248635476	0.446830247
2033	0.3821223	7.886063608	2.754263357	0.407715032
2034	0.605810975	7.633114842	2.722956333	0.391779882
2035	0.242294208	8.052430356	2.855163524	0.335227753
2036	0.236838175	8.059010358	3.432472286	0.445976656
2037	0.943472483	7.283414283	3.29447581	0.473426398
2038	0.383415667	7.884551197	2.978101524	0.425142022
2039	0.532293475	7.714305399	2.954006262	0.401679817
2040	0.589074442	7.651431274	2.693914619	0.358010505
2041	0.649084742	7.586206808	2.891979333	0.41748386
2042	0.6164025	7.621573928	3.103834095	0.401573097
2043	0.665163567	7.56894165	2.963769548	0.418266699
2044	0.556207925	7.687686105	3.150547881	0.403102849
2045	0.559190917	7.684379897	3.097635786	0.380798516
2046	0.498657308	7.752088764	3.375999714	0.380834312
2047	0.422129283	7.839540251	3.409013357	0.368514645
2048	0.239758692	8.055487743	2.821828714	0.32964771
2049	0.589422925	7.651048896	3.047408	0.428211634
2050	0.572090692	7.670118503	3.1889505	0.457984409
2051	0.26110245	8.029780511	3.2709215	0.49304043
2052	0.32935245	7.948224574	2.961808595	0.470038516
2053	0.541387292	7.704159192	2.692287476	0.432482892
2054	0.906084492	7.320377319	3.508662643	0.43203371
2055	0.437494517	7.821817417	2.929058976	0.37737529
2056	0.7553721	7.473688377	3.542724952	0.416005677
2057	0.607682542	7.631072677	2.989150595	0.433062215
2058	0.677045658	7.556239397	2.648675571	0.443254387
2059	0.167110475	8.143162779	2.986895333	0.470954398
2060	1.056879833	7.17374063	2.783351452	0.504422151
2061	0.639641392	7.596388141	3.265589476	0.443567161
2062	0.871007667	7.355433036	2.946205476	0.45938228
2063	0.567241733	7.675472413	3.152261762	0.422525204
2064	0.498740492	7.75199483	2.620823071	0.332052258
2065	0.787882608	7.440014499	2.757329881	0.408929075
2066	0.676885883	7.556409883	2.918707619	0.411705774
2067	0.683201458	7.549677486	3.236169476	0.378790258
2068	0.540699717	7.704925314	3.067933167	0.399383806
2069	0.5597774	7.683730236	2.929429024	0.355216978
2070	0.618899983	7.618858254	3.027006714	0.381664097
2071	0.653556867	7.581395857	3.083955619	0.334667247
2072	0.392041067	7.874479143	3.344269786	0.404000903
2073	0.640481217	7.595481445	2.840679905	0.364983968
2074	0.546410958	7.698566705	2.923167119	0.350303978
2075	0.564760117	7.678215657	3.365823857	0.359831591
2076	0.731582483	7.498546494	2.99386769	0.340566753
2077	0.278203392	8.009242041	2.871746405	0.323233559
2078	0.65196985	7.583102329	3.122849905	0.35256557
2079	0.510043567	7.739253728	3.365228048	0.376608237
2080	0.822086183	7.404950788	3.099661595	0.312119054
2081	0.263335742	8.027095027	3.29578231	0.36915543
2082	0.71592255	7.515011286	2.97786419	0.409818903
2083	0.390954433	7.875746668	3.06542819	0.347296086
2084	0.6365331	7.599746043	3.437640286	0.367028677
2085	0.202065908	8.101000697	3.075677405	0.361185849
2086	0.545403483	7.699687539	3.0672655	0.367411892
2087	0.658684658	7.575887976	2.581598786	0.322217892
2088	0.223244583	8.075417929	3.054907238	0.316091989
2089	0.5150635	7.73360966	3.057624405	0.351128215
2090	0.176198167	8.132220656	2.906790762	0.361321581
2091	0.429298158	7.831261244	2.763533643	0.374303258
2092	0.64896055	7.586340506	3.064476595	0.355769656
2093	0.803153167	7.424314248	3.000460548	0.356381849
2094	0.471735542	7.782618598	3.42696369	0.388582699
2095	0.450312217	7.807095734	3.540849452	0.388686505
2096	0.429884292	7.83058513	3.426798738	0.389728634
2097	0.58072105	7.660609866	3.426234667	0.386950129
2098	0.660262983	7.574194466	3.770197952	0.389648559
2099	0.595476933	7.644412844	2.847017095	0.333174742
2100	0.867216933	7.359243718	3.10233231	0.350284194
2101	0.529218375	7.717742993	3.31617669	0.379142527
2102	0.563392433	7.679728458	3.395626452	0.387504645
2103	0.182093042	8.125113507	2.893638976	0.369610817
2104	0.307737617	7.973926278	2.737634667	0.380962935
2105	0.486342617	7.766022065	2.994070143	0.426272742
2106	0.242734158	8.051899939	3.141731405	0.454136355
2107	0.473664333	7.78042279	3.129077524	0.426155495
2108	0.606555658	7.632302133	2.809859452	0.36612614
2109	0.781219542	7.446888327	2.805485143	0.351816226
2110	0.575506283	7.666352191	3.039220357	0.38955428
2111	0.991114017	7.236901257	3.183879762	0.349799129
2112	1.014486433	7.214317614	4.173980548	0.453700097
2113	0.797615933	7.429998736	3.8544735	0.382361774
2114	0.559107908	7.684471857	3.490500857	0.342172419
2115	0.703178875	7.528469951	3.693334857	0.339696194
2116	1.116853208	7.117164222	3.110466095	0.301010032
2117	0.802085025	7.42541004	3.664737929	0.37553743
2118	0.608545175	7.630131823	3.086964952	0.315459301
2119	0.150568367	8.163015102	3.011142476	0.304763108
2120	0.335605375	7.940814188	2.873102857	0.330474366
2121	0.446949183	7.810952775	2.778069024	0.323958581
2122	0.42024535	7.841718855	3.005638357	0.316738204
2123	0.346605933	7.927805609	3.172021524	0.389954516
2124	0.452681133	7.804381214	2.737223762	0.366585086
2125	0.595600717	7.644277294	3.092620976	0.331027054
2126	0.541485467	7.704049815	3.426414738	0.375580022
2127	0.798907375	7.428672082	3.283392357	0.41413172
2128	0.689550458	7.542923016	2.855151881	0.345338312
2129	0.174798167	8.133907588	3.218374595	0.371811742
2130	0.3966046	7.869160225	2.608998405	0.35242371
2131	0.212523033	8.088367906	3.344020929	0.381366753
2132	0.433358625	7.826579872	3.027192905	0.384399796
2133	0.50081255	7.749655766	3.08388681	0.369069677
2134	0.236088475	8.059914778	2.899319238	0.347057344
2135	0.7429667	7.486627869	2.741829119	0.34358514
2136	0.288870867	7.996461991	2.987787167	0.313049129
2137	0.64665405	7.58882453	3.186918024	0.37019529
2138	0.612329083	7.626007858	3.332609214	0.37929071
2139	0.480254717	7.772929964	2.871073476	0.351620935
2140	0.530849725	7.715918922	3.215743	0.371935097
2141	0.464471	7.79090059	3.118225357	0.408834731
2142	0.769630808	7.458877522	3.34662431	0.413177634
2143	0.45659285	7.799903118	3.502892905	0.388494581
2144	0.417809175	7.844537886	3.756877429	0.425432075
2145	0.402639533	7.862137077	3.622616024	0.427142344
2146	0.302564267	7.980096661	3.7000905	0.457611022
2147	0.186368117	8.119955752	3.451542238	0.471532043
2148	0.24295705	8.051631223	2.343387286	0.381704806
2149	0.666787742	7.567202539	2.865037	0.446159484
2150	0.177857458	8.130220776	3.456929214	0.42038129
2151	0.630151025	7.606651057	3.149770024	0.415662473
2152	0.916108608	7.310426769	3.184764548	0.394408108
2153	0.786882658	7.441045174	3.704582905	0.422633667
2154	0.591354633	7.648930077	3.7343665	0.407032946
2155	0.321792217	7.9571994	2.445523548	0.371690484
2156	0.354838342	7.918094626	2.562306119	0.380627602
2157	1.049926092	7.180362751	3.213399643	0.435024312
2158	0.208524867	8.093197954	3.875480024	0.456809839
2159	0.715325683	7.515640434	2.984818881	0.381642323
2160	0.581386108	7.659878212	3.207945905	0.422358398
2161	0.670521367	7.5632081	3.215287667	0.427266957
2162	0.661648283	7.572708768	3.356885976	0.452055763
2163	0.5765676	7.66518273	3.144242452	0.422622022
2164	0.62084505	7.616744757	3.561816595	0.439720624
2165	0.781177542	7.4469317	3.47086331	0.424004656
2166	0.617529792	7.620347884	3.174062333	0.38731371
2167	0.711259092	7.51993012	3.725743167	0.441763301
2168	0.492771125	7.758741912	3.675454786	0.403710226
2169	0.582829975	7.658290299	2.964915405	0.413048699
2170	0.508046117	7.741502008	3.025838952	0.388191548
2171	0.2005528	8.102828467	3.036926714	0.420693441
2172	0.519446433	7.728689095	2.436312929	0.377820505
2173	0.280533108	8.006448747	3.175632929	0.37667557
2174	0.537364158	7.708644296	3.338767595	0.465195075
2175	0.534126308	7.712258104	2.6933315	0.410399882
2176	0.355500483	7.917314475	2.383761095	0.378449817
2177	0.478330008	7.775116644	2.983758	0.412981914
2178	0.5044662	7.745535013	2.885872167	0.357293774
2179	0.219974942	8.079366583	2.668529333	0.36410129
2180	0.423149767	7.83836066	3.012565738	0.381860108
2181	0.573843783	7.668184888	2.848644429	0.373498688
2182	0.601762	7.637537068	2.8434985	0.352473054
2183	0.803446817	7.424013059	2.56991319	0.334371978
2184	0.45739575	7.798984629	3.568278619	0.442790935
2185	0.413861933	7.849109768	3.21267481	0.355423688
2186	0.431697992	7.828493751	3.063092238	0.34163857
2187	0.774542067	7.453791281	3.339865524	0.337536226
2188	0.743381975	7.486193903	3.238881119	0.345255935
2189	0.382764958	7.88531204	3.024657214	0.323927409
2190	0.48148625	7.771531494	2.987620905	0.355399366
2191	0.311780933	7.969108654	3.208769429	0.358140398
2192	0.48110685	7.771962266	3.028740357	0.354662527
2193	0.4840353	7.768638619	2.752036214	0.324371935
2194	0.558326125	7.685338068	3.539833952	0.354351355
2195	0.559091808	7.684489694	3.378980024	0.405864677
2196	0.600565292	7.638845188	2.897070643	0.34309128
2197	0.901126158	7.325310292	3.040421762	0.396635731
2198	0.409605992	7.854045161	2.708424714	0.361991624
2199	0.245689208	8.04833792	2.709804619	0.380528849
2200	0.496769117	7.754221648	2.210091024	0.327353022
